id,setId,type,correct,คำตอบที่คาด,ระดับ,ชิ้นเฉลย,ท่อนสรุป(ตัดมา 220 ตัวท้าย)
pat1-2564-03-q16,pat1-2564-03,mc,1,ข้อความ ข) ถูกต้องเพียงข้อเดียวเท่านั้น,🔴 ไม่เจอเลย,18,"ightarrow""ขถูกต้องเพียงข้อเดียวเท่านั้น""✅คำตอบ:ตัวเลือก2💡เทคนิคที่ใช้อ่านAเป็นแอมพลิจูดทันทีและใช้Bหาคาบจาก\frac2\pi|B|อย่าสับสนสองค่านี้⚠️จุดที่เด็กมักผิด1ลืมเช็คความต่อเนื่องของ\fracgfที่f=02เทียบคาบผิดคาบf=4ไม่ใช่2\pi"
pat1-2564-03-q23,pat1-2564-03,mc,1,$\cos\left(\dfrac{\pi}{2}\right)+i\sin\left(\dfrac{\pi}{2}\right)$,🔴 ไม่เจอเลย,31,แค่ว่ามุมในตัวเลือกต่างจากมุมเริ่มต้นเป็นจำนวนเท่าของ\frac2\pinหรือไม่⚠️จุดที่เด็กมักผิด1คำนวณระยะห่างมุมเป็น\frac2\pi5แทนที่จะเป็น\frac2\pi10=\frac\pi52ลืมว่า\sin/\cosมีคาบจึงมองว่าตัวเลือก40หรือ3\piไม่ใช่รากทั้งที่เป็น
pat1-2564-03-q24,pat1-2564-03,mc,4,"$f$ เป็นฟังก์ชันค่าคงตัวบนช่วง $(0,1)$",🔴 ไม่เจอเลย,22,องหมายของf'บอกการเพิ่ม/ลดของfจุดที่f'เปลี่ยนเครื่องหมายคือจุดสุดขีดสัมพัทธ์⚠️จุดที่เด็กมักผิด1อ่านกราฟf'เป็นกราฟfทำให้ตีความเพิ่ม/ลดสลับกัน2คิดว่าf'เป็นค่าคงที่เส้นแนวนอนแล้วสรุปว่าfคงตัวทั้งที่fคงตัวต่อเมื่อf'=0เท่านั้น
pat1-2564-03-q25,pat1-2564-03,mc,2,"$\displaystyle B=\int_{-7}^{0}\bigl(1-f(x)\bigr)\,dx$",🔴 ไม่เจอเลย,17,"ใช้หาพื้นที่ต้อง""เส้นบนลบเส้นล่าง""เสมอบนช่วง[-70]กราฟfอยู่เหนือเส้นy=1ดังนั้นต้องเป็นf-1ไม่ใช่1-f⚠️จุดที่เด็กมักผิด1สลับเส้นบน-ล่างในสูตรพื้นที่ทำให้ได้เครื่องหมายลบ2ลืมใช้สมบัติฟังก์ชันคี่ที่ช่วยให้ตัวเลือก1และ4เป็นจริง"
pat1-2564-03-q33,pat1-2564-03,mc,3,$90° < \theta < 180°$,🔴 ไม่เจอเลย,21,สเกลาร์ก็ตอบได้บวก=แหลมศูนย์=ฉากลบ=ป้าน⚠️จุดที่เด็กมักผิด1คำนวณcrossผิดเครื่องหมายโดยเฉพาะแถวกลางที่เป็นu_3v_1-u_1v_3ลำดับสลับกับสองแถวอื่น2ลืมว่ามุมระหว่างเวกเตอร์เกิน180°ไม่ได้จึงไปเลือก\theta=180°หรือมุมที่มากกว่านั้น
pat1-2565-03-q01,pat1-2565-03,mc,1,ข้อความ ก) และ ข) ถูกต้องเท่านั้น,🔴 ไม่เจอเลย,30,บนเส้นจำนวนก่อนเสมอแล้วค่อยทำ\cup/\capจะเห็นภาพชัดและไม่พลาดเรื่องจุดปลายเปิด-ปิด⚠️จุดที่เด็กมักผิด1ลืมว่า\frac15คูณอยู่ต้องคูณ5กลับก่อนแก้ค่าสัมบูรณ์2คิดว่าP\varnothingเป็นเซตว่างทั้งที่จริงมีสมาชิก1ตัวคือ\varnothingเอง
pat1-2565-03-q03,pat1-2565-03,mc,1,ข้อความ ก) และ ข) ถูกต้องเท่านั้น,🔴 ไม่เจอเลย,37,"ัจนิรันดร์/สมเหตุสมผลถ้าไล่ได้ครบไม่ขัดแย้ง=ไม่ใช่⚠️จุดที่เด็กมักผิด1ข้อคหลายคนเห็นว่าไล่ค่าได้ก็คิดว่าสมเหตุสมผลแต่ความจริงคือ""ไล่ได้แปลว่ามีกรณีเหตุจริงผลเท็จ=ไม่สมเหตุสมผล""2ลืมกระจาย\simp\land\simqด้วยเดอมอร์แกนในข้อก"
pat1-2565-03-q04,pat1-2565-03,mc,4,ข้อความ ก) ข) และ ค) ถูกต้อง,🔴 ไม่เจอเลย,31,สูตรล้วนเริ่มจากX\toY\equiv\simX\lorYแล้วผลักนิเสธเข้าตัวบ่งปริมาณ⚠️จุดที่เด็กมักผิด1ในข้อกลืมว่าเมื่อx=0เหตุเป็นเท็จเงื่อนไขทั้งก้อนจึงเป็นจริงทันที2สลับการผลักนิเสธผิดเช่นเปลี่ยน\forallเป็น\forallทั้งที่ต้องเป็น\exists
pat1-2565-03-q07,pat1-2565-03,mc,1,ข้อความ ข) ถูกต้องเพียงข้อเดียวเท่านั้น,🔴 ไม่เจอเลย,31,"น""ยังต้องคิดจากเงื่อนไขของgเดิม3-x^2\ge0ห้ามใช้เงื่อนไขจากสูตรที่ยุบแล้ว⚠️จุดที่เด็กมักผิด1หาโดเมนจาก4-x^2\ge0ได้[-22]ซึ่งผิดเพราะลืมเงื่อนไขของgที่ต้องมาก่อน2เห็นว่ากราฟต่อเนื่องก็คิดว่ามีผกผันทั้งที่ความจริงต้องเป็น1-1"
pat1-2565-03-q13,pat1-2565-03,mc,0,ข้อความ ก) ถูกต้องเพียงข้อเดียวเท่านั้น,🔴 ไม่เจอเลย,23,"สัมประสิทธิ์จริงต้องมาเป็น""คู่สังยุค""เสมอตรวจ""รากที่สอง""ของจำนวนเชิงซ้อนได้เร็วโดยยกกำลังสองกลับไปดูว่าตรงโจทย์ไหม⚠️จุดที่เด็กมักผิด1ลืมว่าi^2=-1ตอนกระจาย2+3i^22คิด|\sqrt3-i|โดยลืมยกกำลังสองพจน์\sqrt3ก่อนได้3ไม่ใช่\sqrt3"
pat1-2565-03-q14,pat1-2565-03,mc,0,ข้อความ ก) ถูกต้องเพียงข้อเดียวเท่านั้น,🔴 ไม่เจอเลย,21,"ะค้านให้หา""ตัวอย่างค้าน""ง่ายๆเช่นลำดับคงที่111\ldotsและต้องแยกให้ชัดว่าโจทย์ถามถึง""ลำดับ""หรือ""อนุกรม""⚠️จุดที่เด็กมักผิด1เห็นคำว่า\sinแล้วคิดว่าแกว่งไปมาทั้งที่\sinn\pi=0ทุกพจน์2เหมารวมว่าลำดับลู่เข้าแล้วอนุกรมลู่เข้าด้วย"
pat1-2565-03-q19,pat1-2565-03,mc,4,ข้อความ ข) และ ค) ถูกต้องเท่านั้น,🔴 ไม่เจอเลย,22,"เวกเตอร์นั้นเข้ากับจุดเริ่มตรงๆระยะk|\barw|=บวกด้วยk\barwแล้วค่อยดูว่าจุดปลายตกในรูปไหน⚠️จุดที่เด็กมักผิด1สับสนว่า""ระยะ|\baru|""ต้องทำเป็นเวกเตอร์หนึ่งหน่วยก่อนทั้งที่จริงคือบวก\baruทั้งตัว2ลืมคูณ2ในข้อคทำให้ได้จุด46แทน47"
