id,ชุด,ชนิด,มีตาราง,มีรูป,correct,หัวโจทย์ 110 ตัวอักษร
samn-2557-01-q24,samn-2557-01,mc,,มี,1,"กำหนดให้เส้นโค้ง $y = f(x)$ ผ่านจุด $(1, 0)$ และมีความชันของเส้นโค้งที่จุด $(x, y)$ ใด ๆ เท่ากับ $4x + 1$ ถ้า "
samn-2557-01-q30,samn-2557-01,mc,,มี,3,กำหนดให้ฟังก์ชัน $f(x) = \begin{vmatrix}x & x & x\\ 0 & x - 3 & x\\ 0 & 0 & x + 3\end{vmatrix}$ ถ้า $m$ และ $M
samn-2558-01-q03,samn-2558-01,fill,,มี,0.8,"วงรีรูปหนึ่งมีโฟกัสอยู่ที่ $F_1(2, 1)$ และ $F_2(2, 9)$ ถ้า $P$ เป็นจุดบนวงรีโดยที่ $PF_1 + PF_2 = 10$ แล้วความ"
samn-2558-01-q12,samn-2558-01,mc,,มี,3,จำนวนเต็ม $x$ ที่สอดคล้องกับอสมการ $\big||100 + x| - |100 - x|\big| < 100$ มีจำนวนทั้งหมดเท่ากับข้อใดต่อไปนี้
samn-2558-01-q13,samn-2558-01,mc,,มี,2,ถ้า $A$ และ $B$ เป็นเซตของจำนวนเชิงซ้อน โดยที่ $A = \{z \mid z^{12} = 1\}$ และ $B = \{z \mid z^{18} - z^9 - 2 
samn-2558-01-q15,samn-2558-01,mc,,มี,4,กำหนดให้ $H$ เป็นไฮเพอร์โบลา $\dfrac{x^2}{8} - \dfrac{y^2}{2} = 1$ และ $P$ เป็นจุดบน $H$ พิจารณาข้อความต่อไปนี
samn-2558-01-q16,samn-2558-01,mc,,มี,0,กำหนดให้ $ABC$ เป็นรูปสามเหลี่ยมซึ่งมีด้าน $AB$ และ $AC$ ยาวเท่ากับ $3$ หน่วย และ $5$ หน่วยตามลำดับ ถ้า $\arcc
samn-2558-01-q21,samn-2558-01,mc,มี,มี,1,คะแนนสอบของนักเรียนกลุ่มหนึ่ง มีการแจกแจงปกติ โดยมีส่วนเบี่ยงเบนมาตรฐานเท่ากับ $10$ คะแนน ถ้านักเรียนที่สอบได้
samn-2558-01-q22,samn-2558-01,mc,,มี,0,"ข้อมูลชุดหนึ่งประกอบด้วย $x, 3.5, 12, 7, 8.5, 8, 5$ โดยที่ค่าเฉลี่ยเลขคณิตของข้อมูลชุดนี้เท่ากับมัธยฐาน และไม่"
samn-2558-01-q27,samn-2558-01,mc,,มี,0,กำหนดให้ $A$ และ $B$ เป็นเซตของจำนวนเชิงซ้อน โดยที่ $A = \{z \mid \operatorname{Im}(z - 2i) + [\operatorname{R
samn-2558-12-q01,samn-2558-12,mc,,มี,2,ให้ $S = \{x \mid x$ เป็นจำนวนเต็มที่สอดคล้องกับอสมการ $6|x - 3| < 5x\}$ จำนวนสมาชิกของ $S$ เท่ากับข้อใดต่อไปน
samn-2558-12-q05,samn-2558-12,mc,,มี,2,ถ้า $S$ เป็นเซตของจำนวนจริง $a$ ซึ่งทำให้ระบบสมการ $\begin{cases} ax + 2y - 2z = -1 \\ x + y - z = 0 \\ 2x + y
samn-2558-12-q06,samn-2558-12,mc,,มี,3,$\tan\left[\dfrac{\pi}{4} + \arcsin\left(-\dfrac{3}{5}\right)\right]$ มีค่าเท่ากับข้อใดต่อไปนี้
samn-2558-12-q07,samn-2558-12,mc,มี,,0,ตารางแจกแจงความถี่สัมพัทธ์ของคะแนนสอบวิชาคณิตศาสตร์ของนักเรียนกลุ่มหนึ่งเป็นดังนี้ ค่าเฉลี่ยเลขคณิตของคะแนนสอบ
samn-2558-12-q10,samn-2558-12,mc,,มี,0,ถ้า $f(x) = \begin{cases} (x+1)^2 - 5 & \text{เมื่อ } x < -1 \\ -5 & \text{เมื่อ } -1 \le x \le 1 \\ (x-1)^2 -
samn-2558-12-q11,samn-2558-12,mc,,มี,1,"กำหนดให้ $z_1, z_2$ และ $z_3$ เป็นรากที่ $3$ ของจำนวนเชิงซ้อนจำนวนหนึ่ง ถ้า $z_1$ อยู่ในควอดรันต์ที่ $1$ โดยที"
samn-2558-12-q13,samn-2558-12,mc,,มี,0,"ถ้า $a$ และ $b$ เป็นค่าคงตัว ซึ่งอสมการ $\dfrac{x + a}{(x+b)^2} \ge 0$ มีเซตคำตอบคือช่วง $(1, \infty)$ แล้ว $a"
samn-2558-12-q14,samn-2558-12,mc,,มี,1,กำหนดให้ $ABC$ เป็นสามเหลี่ยมหน้าจั่วซึ่งมีด้าน $AB = AC$ ถ้ามุม $A = 150°$ และด้าน $BC$ ยาวเท่ากับ $16$ หน่วย
samn-2558-12-q16,samn-2558-12,mc,,มี,0,ให้ $s$ เป็นวงกลมที่อยู่ในควอดรันต์ที่ $1$ ซึ่งสัมผัสแกน $X$ และแกน $Y$ และเส้นตรง $\ell$ ซึ่งมีสมการเป็น $3x 
samn-2558-12-q22,samn-2558-12,mc,มี,มี,2,คะแนนสอบวิชาคณิตศาสตร์ของนักเรียนห้องหนึ่งมีการแจกแจงปกติ ถ้าผลต่างของคะแนนที่เปอร์เซนไทล์ $67$ และเปอร์เซนไทล
samn-2558-12-q25,samn-2558-12,mc,,มี,4,กำหนดให้ $f(x)$ เป็นฟังก์ชันพหุนาม ซึ่ง $f'(x) = 3x^2 - 6x$ และ $G(x) = \begin{cases} x + 5 & \text{เมื่อ } x 
samn-2559-12-q05,samn-2559-12,mc,,มี,3,"กำหนดให้จุด $(6, 4)$ อยู่บนวงกลม $C$ ถ้าเส้นผ่านศูนย์กลางสองเส้นของวงกลม $C$ คือส่วนของเส้นตรง $2x + y = 5$ แล"
samn-2559-12-q07,samn-2559-12,mc,มี,,1,ถ้าผลการเรียนคณิตศาสตร์ของ ด.ช. จ้อย เป็นดังตารางต่อไปนี้ แล้วจำนวนเปอร์เซ็นต์ของผลการเรียนวิชาคณิตศาสตร์ของ ด
samn-2559-12-q12,samn-2559-12,mc,,มี,1,"ให้ $A = \{x \mid x$ เป็นจำนวนเต็มที่อยู่ในช่วง $[-10, 10]\}$ และ $B = \{x \mid (x + 5)(|x| - 5) \ge -9\}$ จำน"
samn-2559-12-q14,samn-2559-12,mc,,มี,1,"ไฮเพอร์โบลารูปหนึ่งมีโฟกัสอยู่ที่จุด $(-7, 1)$ และ $(5, 1)$ ถ้าเส้นกำกับเส้นหนึ่งของไฮเพอร์โบลานี้ขนานกับเส้นต"
samn-2559-12-q15,samn-2559-12,mc,,มี,0,"กำหนดรูปสี่เหลี่ยม $ABCD$ ดังรูป โดยมีด้าน $BC, AC$ และ $AD$ ยาวเท่ากับ $5, 7$ และ $8$ หน่วยตามลำดับ มี $\angl"
samn-2559-12-q21,samn-2559-12,mc,,มี,0,คะแนนสอบวิชาคณิตศาสตร์ของนักเรียนห้องหนึ่งมีการแจกแจงปกติ โดยมีค่าเฉลี่ยเลขคณิตและส่วนเบี่ยงเบนมาตรฐานเท่ากับ 
samn-2559-12-q22,samn-2559-12,mc,มี,,0,ตารางแจกแจงความถี่ของคะแนนสอบวิชาคณิตศาสตร์ของนักเรียน $40$ คนเป็นดังนี้ ถ้าข้อมูลชุดนี้มีมัธยฐานเท่ากับ $17.5
samn-2559-12-q23,samn-2559-12,mc,,มี,2,"ถ้า $f$ เป็นฟังก์ชันซึ่งมีกราฟดังรูป แล้ว $\displaystyle\int_0^3 (|f(x)| - f(x))\,dx$ มีค่าเท่ากับข้อใดต่อไปนี"
samn-2561-03-q07,samn-2561-03,mc,มี,,0,ในกลุ่มคน $10$ คน มีอยู่ $60\%$ ที่มีเลือดกรุ๊ป A ถ้าสุ่มมา $2$ คนพร้อมกันจากกลุ่ม แล้วความน่าจะเป็นที่ทั้งสอง
samn-2561-03-q08,samn-2561-03,mc,มี,มี,3,กำหนดแผนภาพต้นใบของข้อมูลชุดหนึ่ง ดังตารางด้านล่าง ถ้าเปอร์เซ็นไทล์ที่ $70$ มีค่าเท่ากับ $69$ แล้ว $x$ มีค่าเท
samn-2561-03-q09,samn-2561-03,mc,,มี,2,"สมการของเส้นสัมผัสเส้นโค้ง $y = \dfrac{6}{x+1}$ ที่จุด $(1, 3)$ ตรงกับข้อใดต่อไปนี้"
samn-2561-03-q11,samn-2561-03,mc,,มี,1,จำนวนเต็ม $x$ ที่สอดคล้องกับอสมการ $|2x^2 + 1| - |-x^2 + 2x - 1| \le 15$ มีทั้งหมดกี่จำนวน
samn-2561-03-q14,samn-2561-03,mc,,มี,4,"ให้ $r$ และ $s$ เป็นจำนวนจริงบวก ถ้า $P(2, 2)$ เป็นจุดบนวงรีที่มีสมการเป็น $\dfrac{(x+2)^2}{r^2} + \dfrac{(y-2"
samn-2561-03-q22,samn-2561-03,mc,,มี,4,"ให้ $f(x)$ เป็นฟังก์ชันกำลังสอง โดยที่กราฟของ $y = f(x)$ มีจุดต่ำสุดที่ $(0, -9)$ และตัดแกน $x$ ที่จุด $(x_1, "
samn-2561-03-q28,samn-2561-03,mc,,มี,1,"ถ้าสมการ $y = f(x)$ มีกราฟเป็นพาราโบลาซึ่งผ่านจุด $\left(0, \dfrac{1}{2}\right)$ และ $-(x-1)^2 + 1 \le f(x) \l"
samn-2562-03-q04,samn-2562-03,mc,,มี,0,"ให้ $P$ เป็นจุดบนวงรี ซึ่งมีโฟกัสอยู่ที่ $F_1(0, -2)$ และ $F_2(0, 2)$ ถ้า $PF_1 = 7$ และ $PF_2 = 3$ แล้วสมการว"
samn-2562-03-q14,samn-2562-03,mc,,มี,2,"ในรูปสามเหลี่ยม $ABC$ ถ้า $AC = 2\sqrt{3}$, $BC = 5$ และ $\hat{A} = 120°$ แล้ว $\cos C$ มีค่าเท่ากับข้อใดต่อไป"
samn-2562-03-q15,samn-2562-03,mc,,มี,1,"วงกลมที่อยู่เหนือแกน $X$ ซึ่งสัมผัสกับเส้นตรง $4y = 3x$ ที่จุด $(4, 3)$ และสัมผัสกับแกน $Y$ มีรัศมีเท่ากับข้อใ"
samn-2562-03-q22,samn-2562-03,mc,,มี,1,"กำหนดให้ $y = f(x)$ เป็นพาราโบลามีจุดยอดอยู่ที่ $(0, 0)$ และ $y = g(x)$ เป็นพาราโบลามีจุดยอดอยู่ที่ $(1, 4)$ ซ"
samn-2562-03-q24,samn-2562-03,mc,มี,มี,2,น้ำหนักของเด็กกลุ่มหนึ่ง มีการแจกแจงปกติ ถ้าเด็กที่มีน้ำหนักน้อยกว่า $30$ กิโลกรัม มีอยู่ $15.87\%$ และเด็กที่
samn-2562-03-q26,samn-2562-03,mc,,มี,2,ให้ $x$ เป็นจำนวนจริงใดๆ ค่าต่ำสุดของ $|2 - x| + 2|3 - x| + 2|5 - \sqrt{2} - x| + 2|3 + \sqrt{2} - x| + 2|5 - 
samn-2562-03-q27,samn-2562-03,mc,,มี,4,"กำหนดให้ $i^2 = -1$ และ $A = \{1, 2, 3, 4\}$ ถ้า $S = \{(a, b, c) \mid i^a + i^b + i^c = 1$ และ $a, b, c \in A"
samn-2562-03-q29,samn-2562-03,mc,,มี,0,ถ้า $z_1 = \sqrt{2}\!\left(\cos\dfrac{\pi}{8} + i\sin\dfrac{\pi}{8}\right)$ และ $z_2 = 3\!\left(\cos\dfrac{3\p
samn-2563-03-q03,samn-2563-03,mc,,มี,1,จุดบนเส้นตรง $2x - y + 5 = 0$ ซึ่งมีระยะห่างจากจุดกำเนิดสั้นที่สุด คือจุดในข้อใดต่อไปนี้
samn-2563-03-q09,samn-2563-03,mc,มี,,3,ตารางต่อไปนี้เป็นตารางแจกแจงความถี่ของความสูงของนักเรียน $40$ คน เปอร์เซ็นไทล์ที่ $65$ ของความสูงของนักเรียน เ
samn-2563-03-q11,samn-2563-03,mc,,มี,4,เซตของคำตอบทั้งหมดของอสมการ $x|x| < -|5x - 14|$ คือเซตในข้อใดต่อไปนี้
samn-2563-03-q15,samn-2563-03,mc,,มี,1,"กำหนดให้ วงรี $E$ และไฮเพอร์โบลา $H$ มีโฟกัสร่วมกันคือ $(0, 0)$ และ $(6, 0)$ และระยะทางระหว่างจุดตัดใดๆ ของ $E"
samn-2563-03-q16,samn-2563-03,mc,,มี,3,กำหนดให้เวกเตอร์ $\bar{u} = \begin{pmatrix} 1 \\ \cos 75° \\ \cos 15° \end{pmatrix}$ และ $\bar{v} = \begin{pma
samn-2563-03-q21,samn-2563-03,mc,,มี,2,"กำหนดให้ $f(x) = x^3 + ax^2 + bx + c$ เมื่อ $a, b, c$ เป็นจำนวนจริง ถ้า $f$ มีค่าวิกฤตที่ $x = -1$ และ $x = 2$"
